1: Concept_name
7731: IL18_Signaling_Pathway
7732: IL1R_Signaling_Pathway
7733: IL2_Gene
7734: IL2_Signaling_Pathway
7735: IL3_Gene
7736: IL3_Signaling_Pathway
7737: IL4_Gene
7738: IL4_Signaling_Pathway
7739: IL5_Gene
7740: IL5_Signaling_Pathway
7741: IL6_Gene
7742: Plasma_Cell_Myeloma
7743: IL6_Signaling_Pathway
7744: IL7_Gene
7745: T-Cell_Development
7746: V-D-J_Recombination
7747: Immunoglobulin_Gene_Rearrangement
7748: IL7_Signaling_Pathway
7749: IL8_Gene
7750: IL9_Gene
7751: Inhibition_of_Apoptosis
7752: INS_Gene
7753: Lipid-Lipoprotein-Membrane_Constituent_Metabolism
7754: IgA
7755: Immunoglobulin
7756: IgD
7757: IgE
7758: IgG
7759: IgM
7760: Ileal_Neoplasm
7761: Ileum
7762: Ileal_Vein
7763: Ileo-colic_Artery
7764: Superior_Mesenteric_Artery_Branch
7765: Ileocecal_Valve
7766: Ileocolic_Vein
7767: Iliac_Lymph_Node
7768: Iliacus
7769: Iliocostal_Muscle
7770: Iliolumbar_Artery
7771: Iliolumbar_Vein
7772: Iliopsoas_Muscle
7773: Ilium
7774: Pelvic_Bone
7775: Immature_Bone
7776: Immature_Monocyte
7777: Monocyte
7778: Immune_System_Part
7779: Incisor
7780: Inclusion-Like_Nucleoli
7781: Incus
7782: Indolent_Myeloma
7783: Lytic_Metastatic_Lesion
7784: Monoclonal_Paraproteinemia
7785: Neoplastic_Plasma_Cells_More_Than_30_Percent_of_Bone_Marrow_Nucleated_Cells
7786: Stable_Disease
7787: Osteolytic_Neoplasm
7788: Paraproteinemia
7789: Neoplastic_Plasma_Cells_More_than_10_Percent_of_Bone_Marrow_Nucleated_Cells
7790: Infantile_Digital_Fibromatosis
7791: Intracytoplasmic_Eosinophilic_Spherical_Inclusion
7792: Intracytoplasmic_Eosinophilic_Inclusion
7793: Infantile_Hemangioendothelioma
7794: Spontaneous_Regression
7795: Infantile_Melanotic_Neuroectodermal_Neoplasm
7796: Malignant_Neuroectodermal_Small_Cell
7797: Melanin-Forming_Neuroepithelial_Cells_Present
7798: Infectious_Disease_Pathway
7799: Inferior
7800: Inferior_Cerebellopontine_Cistern
7801: Lateral_Infratentorial_Cistern
7802: Inferior_Epigastric_Artery
7803: Inferior_Frontal_Convolution
7804: Inferior_Frontal_Gyrus
7805: Inferior_Frontal_Sulcus
7806: Inferior_Hypogastric_Nerve_Plexus
7807: Inferior_Hypophyseal_Artery
7808: Inferior_Maxillary_Nerve
7809: Inferior_Mesenteric_Artery
7810: Mesenteric_Artery
7811: Inferior_Mesenteric_Artery_Branch
7812: Inferior_Mesenteric_Vein
7813: Mesenteric_Vein
7814: Inferior_Oblique_Muscle
7815: Oculomotor_Muscle
7816: Inferior_Pancreatico-duodenal_artery
7817: Pancreatico-Duodenal_Artery
7818: Inferior_Parathyroid_Gland
7819: Parathyroid_Gland
7820: Inferior_Rectal_Artery
7821: Inferior_Rectus_Muscle
7822: Inferior_Sagittal_Sinus
7823: Sagittal_Sinus
7824: Inferior_Suprarenal_Artery
7825: Suprarenal_Artery
7826: Inferior_Temporal_Gyrus
7827: Inferior_Temporal_Sulcus
7828: Inferior_Thyroid_Artery
7829: Thyroid_Artery
7830: Inferior_Turbinate
7831: Inferior_Vena_Cava
7832: Vena_Cava
7833: Inferior_Vena_Cava_Opening
7834: Inferior_Vesical_Artery
7835: Inferolateral_Surface_of_the_Prostate
7836: Infiltrating_Basal_Cell_Carcinoma
7837: Infiltrating_Lipoma
7838: Infiltrating_Papillary_Adenocarcinoma
7839: Invasive_Carcinoma
7840: Invasive_Malignant_Neoplasm
7841: Inflammatory_Response_Pathway
7842: Infraclavicular_Lymph_Node
7843: Infraclavicular_Region
7844: Infraorbital_Artery
7845: Infraspinatus
7846: Rotator_Cuff
7847: Shoulder
7848: Infundibular-Like_Structures_Present
7849: Infundibulocystic_Basal_Cell_Carcinoma
7850: Inguinal_Lymph_Node
7851: Inhibition_of_Cell_Proliferation
7852: Inner
7853: Inner_Hair_Cell_of_the_Organ_of_the_Corti
7854: Organ_of_Corti
7855: Inner_Mitochondrial_Membrane
7856: Mitochondrial_Membrane
7857: Inner_Supporting_Cell
7858: Supporting_Cell_of_Organ_of_Corti
7859: Innominate_Artery
7860: Innominate_Artery_Branch
7861: Innominate_Vein
7862: Inositol
7863: Intracellular_Second_Messenger
7864: Insulin
7865: Insulin_Signaling_Pathway
7866: PPARa-alpha_Gene_Regulation_Pathway
7867: Parkinsons_Disease_Pathway
7868: Skeletal_Myogenesis_Pathway
7869: Integrin
7870: RGD_Receptor
7871: Integrin-mediated_Cell_Adhesion_Pathway
7872: Integrin_Signaling_Pathway
7873: Interatrial_Septum
7874: Intercalated_Cell
7875: Intercalated_Disk
7876: Intercalated_Duct
7877: Intercalated_Duct_of_the_Pancreas
7878: Intercostal_Nerve
7879: Interdigitating_Dendritic_Cell
7880: Interfollicular_Area_of_the_Lymph_Node
7881: Lymph_Node_Tissue
7882: Lymph_Node_Cortex
7883: Lymph_Node_Part
7884: Interferon_Activation
7885: Interleukin
7886: Interleukin-1
7887: Interleukin-10
7888: Interleukin-12
7889: Interleukin-12A
7890: NO2-Dependent_IL12_Pathway
7891: T-Cell_Polarization_Pathway
7892: Th1_Th2_Differentiation_Pathway
7893: Protein_Complex_Subunit
7894: Interleukin-12B
7895: Interleukin-12_Receptor
7896: Interleukin-13
7897: Th2_Cytokine_Gene_Induction_Pathway
7898: Interleukin-15
7899: Interleukin-17
7900: Interleukin-18
7901: Ras-Independent_Cell-Mediated_Cytotoxicity_Pathway
7902: Interleukin-2
7903: OX40_Signaling_Pathway
7904: T-Cell_Activation_Co-Stimulatory_Signaling_Pathway
7905: T-Cell_Activation_Pathway
7906: _4-1BB-Dependent_Immune_Response_Pathway
7907: Interleukin-3
7908: Interleukin-4
7909: Interleukin-5
7910: Interleukin-6
7911: LDL_Pathway
7912: Local_Acute_Inflammatory_Response_Pathway
7913: Neuropoietic_Cytokine
7914: Neurotrophic_Factor
7915: Interleukin-7
7916: Interleukin-8
7917: Lymphocyte_Adhesion_Pathway
7918: NFKB_Activation_Pathway
7919: Wound_Repair_Pathway
7920: Interleukin-9
7921: Interlobular_Bile_Duct
7922: Intermediate
7923: Intermediate-Grade_Ductal_Carcinoma_In_Situ_of_the_Breast
7924: Round_Adenocarcinoma_Cell
7925: Intraluminal_Necrosis
7926: Intermediate_Filament
7927: Intermediate_Grade_Lesion
7928: Intermediate_Grade_Lung_Neuroendocrine_Neoplasm
7929: Intermediate_Rhabdomyoma
7930: Spindle_Cell_Myoblast
7931: Strap-Like_Striated_Muscle_Cell
7932: Intermediate_Trophoblast
7933: Trophoblastic_Cell
7934: Intermembrane_Space_of_the_Mitochondrion
7935: Internal
7936: Internal_Anal_Sphincter
7937: Internal_Auditory_Artery
7938: Internal_Capsule
7939: Internal_Carotid_Artery
7940: Internal_Carotid_Nerve_Plexus
7941: Internal_Cerebral_Vein
7942: Internal_Geniculate_Body
7943: Internal_Granular_Layer
7944: Internal_Iliac_Artery
7945: Internal_Iliac_Vein
7946: Internal_Intercostal_Muscle
7947: Internal_Jugular_Vein
7948: Internal_Mammary_Artery
7949: Internal_Mammary_Lymph_Node
7950: Internal_Mammary_Vein
7951: Internal_Maxillary_Vein
7952: Internal_Thoracic_Vein
7953: Thoracic_Vein
7954: Interosseous_Artery
7955: Ulnar_Artery_Branch
7956: Interphalangeal_Joint_of_the_Foot
7957: Interphalangeal_Joint_of_the_Hand
7958: Interphase_Chromosome
7959: Interstitial_Cell
7960: Interstitial_Cell_of_Cajal
7961: Interstitial_Cell_of_the_Pineal_Gland
7962: Interventricular_Foramen
7963: Primordial_Interventricular_Septum
7964: Interventricular_Septum
7965: Intervertebral_Disc
7966: Intestinal
7967: Intestinal_Epithelium
7968: Intestinal_Type_Adenocarcinoma
7969: Metaplastic_Carcinoma
7970: Intestine_MMHCC
7971: Intestine_Small_Intestine_MMHCC
7972: Intra-abdominal_Lymph_Node
7973: Intracellular_Membrane
7974: Intracellular_Transport
7975: Intracranial_Cavernous_Hemangioma
7976: Intradermal_Nevus
7977: Intraductal_Breast_Papillomatosis
7978: Intraductal_Papillomatosis
7979: Intraductal_Cribriform_Breast_Adenocarcinoma
7980: Intraductal_Non-Comedo_Breast_Adenocarcinoma
7981: Intraductal_Papillary_Breast_Neoplasm
7982: Intraductal_Papilloma
7983: Intradural_Extramedullary_Cauda_Equina_Astrocytoma
7984: Intradural_Extramedullary_Spinal_Canal_Neoplasm
7985: Intradural_Extramedullary_Spinal_Canal_Space
7986: Intrahepatic_Bile_Duct_Adenoma
7987: Proliferation_of_Small_Ducts_Present
7988: Intralaminar_Nucleus
7989: Intramucosal_Lesion
7990: Intramuscular_Lipoma
7991: Intramuscular_Myxoma
7992: Intraparietal_Sulcus
7993: Parietal_Lobe_of_the_Brain
7994: Intrapulmonary_Bronchus
7995: Intravascular_Leiomyomatosis_of_the_Uterus
7996: Intravenous_Leiomyomatosis
7997: Uterine_Corpus_Leiomyomatosis
7998: Leiomyomatosis
7999: Uterine_Corpus_Smooth_Muscle_Neoplasm
8000: Spindle_Shaped_Smooth_Muscle_Cell
8001: Myometrium
8002: Uterine_Corpus_Soft_Tissue_Neoplasm
8003: Intraventricular_Brain_Neoplasm
8004: Intron
8005: Invasive_Melanoma
8006: Inverted_Follicular_Keratosis
8007: Prominent_Squamous_Eddies_Present
8008: Seborrheic_Keratosis
8009: Inverted_Papilloma
8010: Inverted_Squamous_Cell_Papilloma
8011: Squamous_Cell_Papilloma
8012: Inverted_Transitional_Cell_Papilloma
8013: Transitional_Cell_Papilloma
8014: Preserved_Nuclear_Polarity
8015: Irregular_Dense_Connective_Tissue
8016: Ischiocavernosus
8017: Ischium
8018: Isolated_Follicular_Keratosis
8019: Isoleucine
8020: Isthmus_Uteri
8021: JUP_Gene
8022: Protein-Protein_Interaction
8023: Jaw_Joint
8024: Jejunal_Neoplasm
8025: Jejunum
8026: Jugular_Foramen
8027: Jugular_Foramen_Neoplasm
8028: Junction_Nevus
8029: Junction_Plakoglobin
8030: Zonula_Adherens
8031: Juvenile_Breast_Papillomatosis
8032: Juvenile_Lesion
8033: Juxtaarticular_Myxoma
8034: Juxtaglomerular_Cell
8035: Keratan_Sulfate
8036: Keratin_Filament
8037: Keratin_Present
8038: Keratinizing_Head_and_Neck_Squamous_Cell_Carcinoma
8039: Keratoacanthoma
8040: Rapidly_Enlarging_Mass
8041: Keratotic_Basal_Cell_Carcinoma
8042: Kidney_Posterior_Surface
8043: Kidney_and_Ureter
8044: Kinase
8045: Phosphotransferase
8046: Phosphorylation
8047: Kinase_Family_Gene
8048: Transferase
8049: Phosphotransferase_Gene
8050: Transferase_Gene
8051: Kinocilium
8052: Knee_Joint
8053: Knee_Skin
8054: Known_Bone_Marrow_Involvement
8055: Koilocytotic_Atypia
8056: Kupffer_Cell
8057: L1_Vertebra
8058: Lumbar_Vertebra
8059: L2_Vertebra
8060: L3_Vertebra
8061: L4_Vertebra
8062: L5_Vertebra
8063: Labial_Salivary_Gland
8064: Labium
8065: Labium_Majus
8066: Labium_Minus
8067: Lacrimal_Artery
8068: Lacrimal_Bone
8069: Lacrimal_Canaliculus
8070: Lacrimal_Gland_Adenocarcinoma
8071: Lacrimal_Gland_Carcinoma
8072: Malignant_Lacrimal_Gland_Neoplasm
8073: Lacrimal_Gland_Adenoid_Cystic_Carcinoma
8074: Lacrimal_Gland_Squamous_Cell_Carcinoma
8075: Lacrimal_Nerve
8076: Lactating_Adenoma
8077: Lactiferous_Duct
8078: Lactotrope_Cell
8079: Lactotroph_Cell
8080: Lamina_Densa
8081: Lamina_Lucida
8082: Lamina_Terminalis_Cistern
8083: Laminin
8084: Lanugo
8085: Large_Cell_Acanthoma
8086: Large_Keratinocyte
8087: Large_Cell_Lung_Carcinoma
8088: Non-Small_Cell_Lung_Carcinoma
8089: Lung_Carcinoma
8090: Non-Small_Cell_Carcinoma
8091: Large_Cell_Medulloblastoma
8092: Malignant_Neuroectodermal_Large_Cell
8093: Large_Intestinal_Crypt_of_the_Lieberkuhn
8094: Large_Intestinal_Glandular_Cell
8095: Large_Intestinal_Muscular_Coat
8096: Large_Intestinal_Muscularis_Mucosa
8097: Large_Intestinal_Submucosa
8098: Large_Pineocytomatous_Rosette_Formation
8099: Laryngeal
8100: Laryngeal_Mucosa
8101: Laryngeal_Ventricle
8102: Laryngopharynx
8103: Late_Endosome
8104: Lateral
8105: Lateral-occipital_Sulcus
8106: Lateral_Ligament
8107: Lateral_Lobe_of_the_Prostate
8108: Prostate_Gland_Lobe
8109: Lateral_Orbitofrontal_Artery
8110: Lateral_Posterior_Nucleus_of_the_Thalamus
8111: Lateral_Rectus_Muscle
8112: Lateral_Sulcus_of_Sylvius
8113: Lateral_Surface_of_the_Liver
8114: Lateral_Thoracic_Artery
8115: Lateral_Thyrohyoid_Ligament
8116: Thyrohyoid_Ligament
8117: Lateral_Ventricle_Ependyma
8118: Lateral_Vestibular_Nucleus
8119: Lateral_Wall_of_the_Nasopharynx
8120: Nasopharynx
8121: Lateral_Wall_of_the_Oropharynx
8122: Oropharynx
8123: Layer_of_the_Rods_and_Cones
8124: Left
8125: Left_Adrenal_Gland
8126: Left_Atrial_Myxoma
8127: Left_Atrium
8128: Left_Brachiocephalic_Vein
8129: Left_Breast
8130: Left_Cerebral_Hemisphere
8131: Left_Colon
8132: Left_Common_Carotid_Artery
8133: Left_Common_Iliac_Artery
8134: Left_Coronary_Artery
8135: Left_Fallopian_Tube
8136: Left_Hepatic_Duct
8137: Left_Hypochondriac_Region
8138: Left_Inguinal_Region
8139: Left_Innominate_Vein
8140: Left_Kidney
8141: Left_Lobe_of_the_Liver
8142: Liver_Lobe
8143: Left_Lung
8144: Left_Main_Bronchus
8145: Main_Bronchus
8146: Left_Ovary
8147: Left_Pulmonary_Artery
8148: Pulmonary_Artery
8149: Pulmonary_Artery_Branch
8150: Left_Renal_Artery
8151: Renal_Artery
8152: Left_Renal_Vein
8153: Renal_Vein
8154: Left_Spermatic_Artery
8155: Spermatic_Artery
8156: Left_Subclavian_Artery
8157: Subclavian_Artery
8158: Left_Subcostal_Vein
8159: Subcostal_Vein
8160: Left_Suprarenal_Vein
8161: Suprarenal_Vein
8162: Left_Testis
8163: Left_Thyroid_Gland_Lobe
8164: Thyroid_Gland_Lobe
8165: Left_Ureter
8166: Ureter
8167: Renal_Pelvis_and_Ureter
8168: Leg
8169: Leg_Skin
8170: Leiomyomatosis_Peritonealis_Disseminata
8171: Lens_Capsule
8172: Lens_Fiber
8173: Lentiform_Nucleus
8174: Lentigo_Maligna
8175: Stage_0_Melanoma_of_the_Skin
8176: Lentigo_Maligna_Melanoma
8177: Leptomeningeal_Sarcoma
8178: Meningeal_Sarcoma
8179: Lesion_with_Diameter_of_2cm_or_Less
8180: Lesion_with_Diameter_of_5cm_or_Less
8181: Lesser_Curvature
8182: Lesser_Omentum
8183: Lesser_Trochanter
8184: Lesser_Tuberosity
8185: Leucine
8186: Leukemic_Hematopoietic_Stem_Cell
8187: Leukemic_Phase_of_Lymphoma
8188: Peripheral_Blood_Involvement
8189: Leukemic_Plasma_Cell
8190: Leukocyte_Myelocyte_Granulocyte_Basophil_MMHCC
8191: Leukocyte_Myelocyte_Granulocyte_MMHCC
8192: Leukocyte_WBC_MMHCC
8193: Lymphohematopoietic_System_MMHCC
8194: Levator_Ani
8195: Pelvic_Floor_Muscle
8196: Levator_Labii_Superioris
8197: Levator_Palpebrae_Superioris
8198: Leydig_Cell
8199: Ligamentum_Flavum
8200: Line
8201: Lingual_Artery
8202: Lingual_Salivary_Gland
8203: Lingual_Tonsil
8204: Tonsil
8205: Lingula
8206: Linker_DNA
8207: Lip
8208: Lipid-Rich_Carcinoma
8209: Malignant_Epithelial_Cells_with_Abundant_Cytoplasmic_Neutral_Lipids_Present
8210: Lipid_Inclusion
8211: Lipoadenoma
8212: Lipoblast
8213: Liver_Acinus
8214: Liver_Stem_Cell
8215: Lobar_Bronchus
8216: Lobe
8217: Lobe_of_the_Left_Lung
8218: Lung_Lobe
8219: Lobe_of_the_Right_Lung
8220: Right_Lung
8221: Lobular_Pattern
8222: Lobule
8223: Lobule_of_the_Auricle
8224: Lobus_Caudatus
8225: Right_Lobe_of_the_Liver
8226: Lobus_Quadratus
8227: Localized_Carcinoma
8228: Localized_Malignant_Neoplasm
8229: Localized_Lymphoma
8230: Localized_Malignant_Mesothelioma
8231: Localized_Primitive_Neuroectodermal_Tumor
8232: Localized_Resectable_Adult_Liver_Cancer
8233: Resectable_Hepatic_Malignant_Neoplasm
8234: Resectable_Mass
8235: Localized_Unresectable_Adult_Liver_Cancer
8236: Non-Resectable_Primary_Hepatic_Malignant_Neoplasm
8237: Unresectable_Malignant_Neoplasm
8238: Unresectable_Mass
8239: Long_Chain_Fatty_Acid
8240: Long_Saphenous_Vein
8241: Saphenous_Vein
8242: Longissimus_Capitis
8243: Longissimus_Cervicis
8244: Longissimus_Thoracis
8245: Longitudinal
8246: Longitudinal_Fissure
8247: Longus_Capitis
8248: Longus_Colli
8249: Loop_of_Henle
8250: Loose_Connective_Tissue
8251: Low-Grade_Ductal_Carcinoma_In_Situ_of_the_Breast
8252: Low_Density_Lipoprotein
8253: Low_Grade
8254: Low_Grade_Endometrial_Stromal_Sarcoma
8255: Severe_Cytologic_Atypia
8256: Low_Mitotic_Activity
8257: Mild_Cytologic_Atypia
8258: Plexiform_Vasculature_Present
8259: Precancerous_Atypia
8260: Low_Grade_Endometrial_Stromal_Sarcoma_of_the_Cervix
8261: Low_Grade_Glandular_Intraepithelial_Neoplasia
8262: Low_Grade_Intraepithelial_Neoplasia
8263: Low_Grade_Lung_Neuroendocrine_Neoplasm
8264: Low_Grade_Myofibroblastic_Sarcoma
8265: Low_Grade_Squamous_Intraepithelial_Neoplasia
8266: Lower_Esophageal_Sphincter
8267: Lower_Eyelid
8268: Lower_Gastrointestinal_Tract
8269: Lower_Lobe_of_the_Left_Lung
8270: Lung_Lower_Lobe
8271: Lower_Lobe_of_the_Right_Lung
8272: Lumbar_Artery
8273: Lumbar_Nerve
8274: Lumbar_Plexus
8275: Lumbar_Spinal_Cord
8276: Lumbar_Spinal_Nerve_Root
8277: Lumbar_Spine
8278: Lumbosacral_Lipoma
8279: Lumbosacral_Region
8280: Lumbosacral_Plexus
8281: Lumen_of_the_Endosome
8282: Lumen_of_the_Lysosome
8283: Lysosome
8284: Lumen_of_the_Peroxisome
8285: Peroxisome
8286: Luminal
8287: Lunate_Bone
8288: Lunate_Sulcus
8289: Lung_Carcinoma_Metastatic_to_the_Bone
8290: Stage_IV_Lung_Cancer
8291: Lung_Carcinoma_Metastatic_to_the_Brain
8292: Lung_Carcinoma_Metastatic_to_the_Liver
8293: Lung_Fibroma
8294: Lung_Germ_Cell_Neoplasm
8295: Lung_Glandular_Papilloma
8296: Respiratory_Papilloma
8297: Lung_Hilum_Carcinoma
8298: Malignant_Lung_Hilum_Neoplasm
8299: Lung_Mature_B-Cell_Neoplasm
8300: Lung_Melanoma
8301: Lung_Meningioma
8302: Lung_Myolipoma
8303: Myolipoma
8304: Lung_Sarcoma
8305: Lung_Squamous_Papilloma
8306: Lung_Surfactant
8307: Respiratory_System_Fluid_or_Secretion
8308: Lung_Upper_Lobe
8309: Luteinizing_Hormone
8310: Lymph
8311: Lymph_Node_Capsule
8312: Lymph_Node_Germinal_Center
8313: Lymph_Node_Lymphoid_Follicle
8314: Lymph_Node_Hilum
8315: Lymph_Node_Trabecula
8316: Lymphangioendothelioma
8317: Lymphangioma_Circumscriptum
8318: Microcystic_Changes
8319: Lymphangioma_with_Hemorrhage
8320: Lymphangiosarcoma
8321: Lymphangitic_Carcinomatosis
8322: Lymphatic_Spread
8323: Lymphatic_Capillary
8324: Lymphocytic
8325: Lymphohistiocytoid_Mesothelioma
8326: Sarcomatoid_Mesothelioma
8327: Malignant_Spindle_Mesothelial_Cell
8328: Lymphokine
8329: Lymphokine-Activated_Natural_Killer_Cell
8330: Lysine
8331: Macula
8332: Macula_Densa
8333: Macula_Lutea
8334: Macula_of_Saccule
8335: Saccule
8336: Macula_of_Utricle
8337: Utricle
8338: Maffucci_Syndrome
8339: Magendie_s_Foramen
8340: Major_Histocompatibility_Complex_Gene
8341: Major_Salivary_Gland
8342: Male_Prepuce
8343: Male_Urethra
8344: Malignant_Adrenal_Cortex_Neoplasm
8345: Malignant_Aortic_Neoplasm
8346: Malignant_Great_Vessel_Neoplasm
8347: Malignant_Bone_Fibrous_Histiocytoma
8348: Malignant_Breast_Eccrine_Spiradenoma
8349: Malignant_Brenner_Tumor
8350: Malignant_Ovarian_Transitional_Cell_Tumor
8351: Malignant_Cardiac_Germ_Cell_Neoplasm
8352: Malignant_Cranial_Nerve_Neoplasm
8353: Malignant_Cutaneous_Granular_Cell_Tumor
8354: Malignant_Granular_Cell_Tumor
8355: Malignant_Diencephalic_Neoplasm
8356: Malignant_Endocardial_Neoplasm
8357: Malignant_Endocervical_Neoplasm
8358: Malignant_Epicardial_Neoplasm
8359: Malignant_Epithelioid_Fibroblast
8360: Malignant_Exocervical_Neoplasm
8361: Malignant_Exocrine_Pancreas_Neoplasm
8362: Malignant_Extraskeletal_Cartilaginous_and_Osseous_Neoplasm
8363: Malignant_Fibrous_Histiocytoma_of_the_Skin
8364: Malignant_Fibrous_Mesothelioma
8365: Malignant_Gastrinoma
8366: Malignant_Giant_Cell_Tumor_of_Bone
8367: Malignant_Mesenchymal_Spindle_Cell
8368: Malignant_Glioma
8369: Malignant_Glomus_Tumor
8370: Marked_Nuclear_Atypia_Present
8371: Malignant_Perivascular_Neoplasm
8372: Malignant_Inferior_Vena_Cava_Neoplasm
8373: Malignant_Lacrimal_Duct_Neoplasm
8374: Malignant_Large_Squamous_Cell
8375: Malignant_Lung_and_Pleural_Neoplasm
8376: Pleural_Cavity
8377: Pleural_Tissue
8378: Malignant_Lymph_Node_Neoplasm
8379: Malignant_Melanoma_in_Precancerous_Melanosis
8380: Malignant_Miscellaneous_Mesenchymal_Neoplasm
8381: Malignant_Mixed_Mesodermal_Mullerian_Tumor
8382: Malignant_Muscle_Neoplasm
8383: Malignant_Myocardial_Neoplasm
8384: Malignant_Nasal_Cavity_Neoplasm
8385: Malignant_Neoplasm_of_Lower_Jaw_Bone
8386: Malignant_Neuroendocrine_Small_to_Intermediate_Size_Cell
8387: Malignant_Nipple_Neoplasm
8388: Malignant_Oculomotor_Nerve_Neoplasm
8389: Oculomotor_Nerve_Neoplasm
8390: Oculomotor_Nerve_Disorder
8391: Oculomotor_Nerve
8392: Malignant_Olfactory_Nerve_Neoplasm
8393: Olfactory_Nerve_Neoplasm
8394: Olfactory_Nerve_Disorder
8395: Olfactory_Nerve
8396: Malignant_Oncocyte
8397: Neoplastic_Oncocyte
8398: Malignant_Orbit_Neoplasm
8399: Malignant_Ovarian_Cyst
8400: Malignant_Pericardial_Neoplasm
8401: Malignant_Phyllodes_Tumor
8402: Malignant_Pineal_Region_Neoplasm
8403: Malignant_Pituitary_Gland_Neoplasm
8404: Malignant_Pulmonary_Artery_Neoplasm
8405: Malignant_Pulmonary_Vein_Neoplasm
8406: Pulmonary_Vein
8407: Malignant_Rectal_Neoplasm
8408: Malignant_Rectosigmoid_Neoplasm
8409: Rectosigmoid_Neoplasm
8410: Rectosigmoid_Region
8411: Malignant_Rhabdomyoblast
8412: Malignant_Skeletal_Muscle_Cell
8413: Malignant_Scrotal_Neoplasm
8414: Malignant_Sebaceous_Neoplasm
8415: Malignant_Sebocyte
8416: Malignant_Skeletal_Muscle_Neoplasm
8417: Malignant_Smooth_Muscle_Cell
8418: Malignant_Smooth_Muscle_Neoplasm
8419: Malignant_Spindle_Squamous_Cell
8420: Malignant_Spindle_Transitional_Cell
8421: Malignant_Superior_Vena_Cava_Neoplasm
8422: Superior_Vena_Cava
8423: Malignant_Synovial_Neoplasm
8424: Malignant_Thalamic_Neoplasm
8425: Malignant_Thyroid_Follicular_Cell
8426: Neoplastic_Thyroid_Follicular_Cell
8427: Malignant_Uterine_Corpus_Mixed_Neoplasm
8428: Malignant_Vestibulocochlear_Nerve_Neoplasm
8429: Malleus
8430: Mamillary_Body
8431: Mammary
8432: Mandible
8433: Mannose
8434: Masseter_Muscle
8435: Muscle_of_the_Mastication
8436: Masseteric_Artery
8437: Masseteric_Vein
8438: Mast_Cell
8439: Mastoid_Process
8440: Mature_Bone
8441: Maxilla
8442: Maxillary_Artery
8443: Maxillary_Sinus
8444: McCune-Albright_Syndrome
8445: Sexual_Precocity
8446: Meckel_Diverticulum
8447: Medial
8448: Medial_Circumflex_Artery
8449: Medial_Collateral_Ligament_of_the_Knee
8450: Medial_Forebrain_Bundle
8451: Medial_Orbitofrontal_Artery
8452: Medial_Plantar_Artery
8453: Medial_Rectus_Muscle
8454: Medial_Tarsal_Artery
8455: Medial_Vestibular_Nucleus
8456: Median_Artery
8457: Median_Nerve
8458: Medical_Product_Characteristics
8459: Medulla_Oblongata
8460: Medulloblastoma_with_Leptomeningeal_Spread
8461: Primitive_Neuroectodermal_Tumor_with_Leptomeningeal_Spread
8462: Metastasis_to_the_Leptomeninges
8463: Medullomyoblastoma
8464: Striated_Muscle_Component_Present
8465: Megakaryoblast
8466: Megakaryocyte
8467: Meibomian_Gland
8468: Melanin
8469: Pigment
8470: Melanoacanthoma
8471: Melanoma_Cell_with_Large_Nucleus_and_Abundant_Pale_Cytoplasm
8472: Melanoma_in_Congenital_Melanocytic_Nevus
8473: Melanoma_in_Junctional_Nevus
8474: Melanomatosis
8475: Melanotic_Medulloblastoma
8476: Melatonin
8477: Membrane_Part
8478: Membrane_Protein
8479: Protein_Organized_by_Location
8480: Membrane_Protein_Gene
8481: Membrane_of_the_Endosome
8482: Membrane_of_the_Lysosome
8483: Membrane_of_the_Peroxisome
8484: Membrane_of_the_Rough_Endoplasmic_Reticulum
8485: Membrane_of_the_Smooth_Endoplasmic_Reticulum
8486: Smooth_Endoplasmic_Reticulum
8487: Membranous_Urethra
8488: Meningeal_Carcinomatosis
8489: Meningeal_Gliomatosis
8490: Meningeal_Melanomatosis
8491: Meningeal_Sarcomatosis
8492: Sarcomatosis
8493: Stage_IV_Soft_Tissue_Sarcoma
8494: Meniscus
8495: Meniscus_Lateralis
8496: Meniscus_Medialis
8497: Mental_Artery
8498: Merkel_Cell
8499: Mesenchymal_Stem_Cell
8500: Mesenteric
8501: Mesentery
8502: Mesoderm
8503: Mesoderm_Cell
8504: Mesonephric_Duct
8505: Mesonephros
8506: Messenger_RNA
8507: Metacarpal_Bone
8508: Metacarpophalangeal_Joint
8509: Metamyelocyte
8510: Metanephros
8511: Metaphysis
8512: Metastasis
8513: Tumor_Expansion
8514: Metastasis_to_Pituitary_Gland
8515: Metastasis_to_the_Cervix
8516: Metastasis_to_the_Small_Intestine
8517: Metastatic_Angiosarcoma
8518: Metastatic_Carcinoma_to_Adrenal_Cortex
8519: Metastatic_Neoplasm_to_the_Adrenal_Gland
8520: Metastatic_Carcinoma_to_Adrenal_Medulla
8521: Metastatic_Carcinoma_to_the_Uterine_Cervix
8522: Metastatic_Childhood_Soft_Tissue_Sarcoma
8523: Metastatic_Endometrioid_Adenocarcinoma
8524: Metastatic_Fibrosarcoma
8525: Metastatic_Liposarcoma
8526: Metastatic_Malignant_Fibrous_Histiocytoma
8527: Metastatic_Malignant_Neoplasm_to_the_Ovary
8528: Metastatic_Melanoma
8529: Metastatic_Neoplasm_of_Unknown_Primary_Origin
8530: Primary_Site_Unknown
8531: Metastatic_Neoplasm_to_Lymph_Nodes
8532: Metastatic_Neoplasm_to_the_Adult_Brain
